Logarithm Table for GF(2^10)
power | polynomial 
alpha^618  |  0000001101 (decimal: 13)
alpha^619  |  0000011010 (decimal: 26)
alpha^620  |  0000110100 (decimal: 52)
alpha^621  |  0001101000 (decimal: 104)
alpha^622  |  0011010000 (decimal: 208)
alpha^623  |  0110100000 (decimal: 416)
alpha^624  |  1101000000 (decimal: 832)
alpha^625  |  1010001001 (decimal: 649)
alpha^626  |  0100011011 (decimal: 283)
alpha^627  |  1000110110 (decimal: 566)
alpha^628  |  0001100101 (decimal: 101)
alpha^629  |  0011001010 (decimal: 202)
alpha^630  |  0110010100 (decimal: 404)
alpha^631  |  1100101000 (decimal: 808)
alpha^632  |  1001011001 (decimal: 601)
alpha^633  |  0010111011 (decimal: 187)
alpha^634  |  0101110110 (decimal: 374)
alpha^635  |  1011101100 (decimal: 748)
alpha^636  |  0111010001 (decimal: 465)
alpha^637  |  1110100010 (decimal: 930)
alpha^638  |  1101001101 (decimal: 845)
alpha^639  |  1010010011 (decimal: 659)
alpha^640  |  0100101111 (decimal: 303)
alpha^641  |  1001011110 (decimal: 606)
alpha^642  |  0010110101 (decimal: 181)
alpha^643  |  0101101010 (decimal: 362)
alpha^644  |  1011010100 (decimal: 724)
alpha^645  |  0110100001 (decimal: 417)
alpha^646  |  1101000010 (decimal: 834)
alpha^647  |  1010001101 (decimal: 653)
alpha^648  |  0100010011 (decimal: 275)
alpha^649  |  1000100110 (decimal: 550)
alpha^650  |  0001000101 (decimal: 69)
alpha^651  |  0010001010 (decimal: 138)
alpha^652  |  0100010100 (decimal: 276)
alpha^653  |  1000101000 (decimal: 552)
alpha^654  |  0001011001 (decimal: 89)
alpha^655  |  0010110010 (decimal: 178)
alpha^656  |  0101100100 (decimal: 356)
alpha^657  |  1011001000 (decimal: 712)
alpha^658  |  0110011001 (decimal: 409)
alpha^659  |  1100110010 (decimal: 818)
alpha^660  |  1001101101 (decimal: 621)
alpha^661  |  0011010011 (decimal: 211)
alpha^662  |  0110100110 (decimal: 422)
alpha^663  |  1101001100 (decimal: 844)
alpha^664  |  1010010001 (decimal: 657)
alpha^665  |  0100101011 (decimal: 299)
alpha^666  |  1001010110 (decimal: 598)
alpha^667  |  0010100101 (decimal: 165)
alpha^668  |  0101001010 (decimal: 330)
alpha^669  |  1010010100 (decimal: 660)
alpha^670  |  0100100001 (decimal: 289)
alpha^671  |  1001000010 (decimal: 578)
alpha^672  |  0010001101 (decimal: 141)
alpha^673  |  0100011010 (decimal: 282)
alpha^674  |  1000110100 (decimal: 564)
alpha^675  |  0001100001 (decimal: 97)
alpha^676  |  0011000010 (decimal: 194)
alpha^677  |  0110000100 (decimal: 388)
alpha^678  |  1100001000 (decimal: 776)
alpha^679  |  1000011001 (decimal: 537)
alpha^680  |  0000111011 (decimal: 59)
alpha^681  |  0001110110 (decimal: 118)
alpha^682  |  0011101100 (decimal: 236)
alpha^683  |  0111011000 (decimal: 472)
alpha^684  |  1110110000 (decimal: 944)
alpha^685  |  1101101001 (decimal: 873)
alpha^686  |  1011011011 (decimal: 731)
alpha^687  |  0110111111 (decimal: 447)
alpha^688  |  1101111110 (decimal: 894)
alpha^689  |  1011110101 (decimal: 757)
alpha^690  |  0111100011 (decimal: 483)
alpha^691  |  1111000110 (decimal: 966)
alpha^692  |  1110000101 (decimal: 901)
alpha^693  |  1100000011 (decimal: 771)
alpha^694  |  1000001111 (decimal: 527)
alpha^695  |  0000010111 (decimal: 23)
alpha^696  |  0000101110 (decimal: 46)
alpha^697  |  0001011100 (decimal: 92)
alpha^698  |  0010111000 (decimal: 184)
alpha^699  |  0101110000 (decimal: 368)
alpha^700  |  1011100000 (decimal: 736)
alpha^701  |  0111001001 (decimal: 457)
alpha^702  |  1110010010 (decimal: 914)
alpha^703  |  1100101101 (decimal: 813)
alpha^704  |  1001010011 (decimal: 595)
alpha^705  |  0010101111 (decimal: 175)
alpha^706  |  0101011110 (decimal: 350)
alpha^707  |  1010111100 (decimal: 700)
alpha^708  |  0101110001 (decimal: 369)
alpha^709  |  1011100010 (decimal: 738)
alpha^710  |  0111001101 (decimal: 461)
alpha^711  |  1110011010 (decimal: 922)
alpha^712  |  1100111101 (decimal: 829)
alpha^713  |  1001110011 (decimal: 627)
alpha^714  |  0011101111 (decimal: 239)
alpha^715  |  0111011110 (decimal: 478)
alpha^716  |  1110111100 (decimal: 956)
alpha^717  |  1101110001 (decimal: 881)
alpha^718  |  1011101011 (decimal: 747)
alpha^719  |  0111011111 (decimal: 479)
alpha^720  |  1110111110 (decimal: 958)
alpha^721  |  1101110101 (decimal: 885)
alpha^722  |  1011100011 (decimal: 739)
alpha^723  |  0111001111 (decimal: 463)
alpha^724  |  1110011110 (decimal: 926)
alpha^725  |  1100110101 (decimal: 821)
alpha^726  |  1001100011 (decimal: 611)
alpha^727  |  0011001111 (decimal: 207)
alpha^728  |  0110011110 (decimal: 414)
alpha^729  |  1100111100 (decimal: 828)
alpha^730  |  1001110001 (decimal: 625)
alpha^731  |  0011101011 (decimal: 235)
alpha^732  |  0111010110 (decimal: 470)
alpha^733  |  1110101100 (decimal: 940)
alpha^734  |  1101010001 (decimal: 849)
alpha^735  |  1010101011 (decimal: 683)
alpha^736  |  0101011111 (decimal: 351)
alpha^737  |  1010111110 (decimal: 702)
alpha^738  |  0101110101 (decimal: 373)
alpha^739  |  1011101010 (decimal: 746)
alpha^740  |  0111011101 (decimal: 477)
alpha^741  |  1110111010 (decimal: 954)
alpha^742  |  1101111101 (decimal: 893)
alpha^743  |  1011110011 (decimal: 755)
alpha^744  |  0111101111 (decimal: 495)
alpha^745  |  1111011110 (decimal: 990)
alpha^746  |  1110110101 (decimal: 949)
alpha^747  |  1101100011 (decimal: 867)
alpha^748  |  1011001111 (decimal: 719)
alpha^749  |  0110010111 (decimal: 407)
alpha^750  |  1100101110 (decimal: 814)
alpha^751  |  1001010101 (decimal: 597)
alpha^752  |  0010100011 (decimal: 163)
alpha^753  |  0101000110 (decimal: 326)
alpha^754  |  1010001100 (decimal: 652)
alpha^755  |  0100010001 (decimal: 273)
alpha^756  |  1000100010 (decimal: 546)
alpha^757  |  0001001101 (decimal: 77)
alpha^758  |  0010011010 (decimal: 154)
alpha^759  |  0100110100 (decimal: 308)
alpha^760  |  1001101000 (decimal: 616)
alpha^761  |  0011011001 (decimal: 217)
alpha^762  |  0110110010 (decimal: 434)
alpha^763  |  1101100100 (decimal: 868)
alpha^764  |  1011000001 (decimal: 705)
alpha^765  |  0110001011 (decimal: 395)
alpha^766  |  1100010110 (decimal: 790)
alpha^767  |  1000100101 (decimal: 549)
alpha^768  |  0001000011 (decimal: 67)
alpha^769  |  0010000110 (decimal: 134)
alpha^770  |  0100001100 (decimal: 268)
alpha^771  |  1000011000 (decimal: 536)
alpha^772  |  0000111001 (decimal: 57)
alpha^773  |  0001110010 (decimal: 114)
alpha^774  |  0011100100 (decimal: 228)
alpha^775  |  0111001000 (decimal: 456)
alpha^776  |  1110010000 (decimal: 912)
alpha^777  |  1100101001 (decimal: 809)
alpha^778  |  1001011011 (decimal: 603)
alpha^779  |  0010111111 (decimal: 191)
alpha^780  |  0101111110 (decimal: 382)
alpha^781  |  1011111100 (decimal: 764)
alpha^782  |  0111110001 (decimal: 497)
alpha^783  |  1111100010 (decimal: 994)
alpha^784  |  1111001101 (decimal: 973)
alpha^785  |  1110010011 (decimal: 915)
alpha^786  |  1100101111 (decimal: 815)
alpha^787  |  1001010111 (decimal: 599)
alpha^788  |  0010100111 (decimal: 167)
alpha^789  |  0101001110 (decimal: 334)
alpha^790  |  1010011100 (decimal: 668)
alpha^791  |  0100110001 (decimal: 305)
alpha^792  |  1001100010 (decimal: 610)
alpha^793  |  0011001101 (decimal: 205)
alpha^794  |  0110011010 (decimal: 410)
alpha^795  |  1100110100 (decimal: 820)
alpha^796  |  1001100001 (decimal: 609)
alpha^797  |  0011001011 (decimal: 203)
alpha^798  |  0110010110 (decimal: 406)
alpha^799  |  1100101100 (decimal: 812)
alpha^800  |  1001010001 (decimal: 593)
alpha^801  |  0010101011 (decimal: 171)
alpha^802  |  0101010110 (decimal: 342)
alpha^803  |  1010101100 (decimal: 684)
alpha^804  |  0101010001 (decimal: 337)
alpha^805  |  1010100010 (decimal: 674)
alpha^806  |  0101001101 (decimal: 333)
alpha^807  |  1010011010 (decimal: 666)
alpha^808  |  0100111101 (decimal: 317)
alpha^809  |  1001111010 (decimal: 634)
alpha^810  |  0011111101 (decimal: 253)
alpha^811  |  0111111010 (decimal: 506)
alpha^812  |  1111110100 (decimal: 1012)
alpha^813  |  1111100001 (decimal: 993)
alpha^814  |  1111001011 (decimal: 971)
alpha^815  |  1110011111 (decimal: 927)
alpha^816  |  1100110111 (decimal: 823)
alpha^817  |  1001100111 (decimal: 615)
alpha^818  |  0011000111 (decimal: 199)
alpha^819  |  0110001110 (decimal: 398)
alpha^820  |  1100011100 (decimal: 796)
alpha^821  |  1000110001 (decimal: 561)
alpha^822  |  0001101011 (decimal: 107)
alpha^823  |  0011010110 (decimal: 214)
alpha^824  |  0110101100 (decimal: 428)
alpha^825  |  1101011000 (decimal: 856)
alpha^826  |  1010111001 (decimal: 697)
alpha^827  |  0101111011 (decimal: 379)
alpha^828  |  1011110110 (decimal: 758)
alpha^829  |  0111100101 (decimal: 485)
alpha^830  |  1111001010 (decimal: 970)
alpha^831  |  1110011101 (decimal: 925)
alpha^832  |  1100110011 (decimal: 819)
alpha^833  |  1001101111 (decimal: 623)
alpha^834  |  0011010111 (decimal: 215)
alpha^835  |  0110101110 (decimal: 430)
alpha^836  |  1101011100 (decimal: 860)
alpha^837  |  1010110001 (decimal: 689)
alpha^838  |  0101101011 (decimal: 363)
alpha^839  |  1011010110 (decimal: 726)
alpha^840  |  0110100101 (decimal: 421)
alpha^841  |  1101001010 (decimal: 842)
alpha^842  |  1010011101 (decimal: 669)
alpha^843  |  0100110011 (decimal: 307)
alpha^844  |  1001100110 (decimal: 614)
alpha^845  |  0011000101 (decimal: 197)
alpha^846  |  0110001010 (decimal: 394)
alpha^847  |  1100010100 (decimal: 788)
alpha^848  |  1000100001 (decimal: 545)
alpha^849  |  0001001011 (decimal: 75)
alpha^850  |  0010010110 (decimal: 150)
alpha^851  |  0100101100 (decimal: 300)
alpha^852  |  1001011000 (decimal: 600)
alpha^853  |  0010111001 (decimal: 185)
alpha^854  |  0101110010 (decimal: 370)
alpha^855  |  1011100100 (decimal: 740)
alpha^856  |  0111000001 (decimal: 449)
alpha^857  |  1110000010 (decimal: 898)
alpha^858  |  1100001101 (decimal: 781)
alpha^859  |  1000010011 (decimal: 531)
alpha^860  |  0000101111 (decimal: 47)
alpha^861  |  0001011110 (decimal: 94)
alpha^862  |  0010111100 (decimal: 188)
alpha^863  |  0101111000 (decimal: 376)
alpha^864  |  1011110000 (decimal: 752)
alpha^865  |  0111101001 (decimal: 489)
alpha^866  |  1111010010 (decimal: 978)
alpha^867  |  1110101101 (decimal: 941)
alpha^868  |  1101010011 (decimal: 851)
alpha^869  |  1010101111 (decimal: 687)
alpha^870  |  0101010111 (decimal: 343)
alpha^871  |  1010101110 (decimal: 686)
alpha^872  |  0101010101 (decimal: 341)
alpha^873  |  1010101010 (decimal: 682)
alpha^874  |  0101011101 (decimal: 349)
alpha^875  |  1010111010 (decimal: 698)
alpha^876  |  0101111101 (decimal: 381)
alpha^877  |  1011111010 (decimal: 762)
alpha^878  |  0111111101 (decimal: 509)
alpha^879  |  1111111010 (decimal: 1018)
alpha^880  |  1111111101 (decimal: 1021)
alpha^881  |  1111110011 (decimal: 1011)
alpha^882  |  1111101111 (decimal: 1007)
alpha^883  |  1111010111 (decimal: 983)
alpha^884  |  1110100111 (decimal: 935)
alpha^885  |  1101000111 (decimal: 839)
alpha^886  |  1010000111 (decimal: 647)
alpha^887  |  0100000111 (decimal: 263)
alpha^888  |  1000001110 (decimal: 526)
alpha^889  |  0000010101 (decimal: 21)
alpha^890  |  0000101010 (decimal: 42)
alpha^891  |  0001010100 (decimal: 84)
alpha^892  |  0010101000 (decimal: 168)
alpha^893  |  0101010000 (decimal: 336)
alpha^894  |  1010100000 (decimal: 672)
alpha^895  |  0101001001 (decimal: 329)
alpha^896  |  1010010010 (decimal: 658)
alpha^897  |  0100101101 (decimal: 301)
alpha^898  |  1001011010 (decimal: 602)
alpha^899  |  0010111101 (decimal: 189)
alpha^900  |  0101111010 (decimal: 378)
alpha^901  |  1011110100 (decimal: 756)
alpha^902  |  0111100001 (decimal: 481)
alpha^903  |  1111000010 (decimal: 962)
alpha^904  |  1110001101 (decimal: 909)
alpha^905  |  1100010011 (decimal: 787)
alpha^906  |  1000101111 (decimal: 559)
alpha^907  |  0001010111 (decimal: 87)
alpha^908  |  0010101110 (decimal: 174)
alpha^909  |  0101011100 (decimal: 348)
alpha^910  |  1010111000 (decimal: 696)
alpha^911  |  0101111001 (decimal: 377)
alpha^912  |  1011110010 (decimal: 754)
alpha^913  |  0111101101 (decimal: 493)
alpha^914  |  1111011010 (decimal: 986)
alpha^915  |  1110111101 (decimal: 957)
alpha^916  |  1101110011 (decimal: 883)
alpha^917  |  1011101111 (decimal: 751)
alpha^918  |  0111010111 (decimal: 471)
alpha^919  |  1110101110 (decimal: 942)
alpha^920  |  1101010101 (decimal: 853)
alpha^921  |  1010100011 (decimal: 675)
alpha^922  |  0101001111 (decimal: 335)
alpha^923  |  1010011110 (decimal: 670)
alpha^924  |  0100110101 (decimal: 309)
alpha^925  |  1001101010 (decimal: 618)
alpha^926  |  0011011101 (decimal: 221)
alpha^927  |  0110111010 (decimal: 442)
alpha^928  |  1101110100 (decimal: 884)
alpha^929  |  1011100001 (decimal: 737)
alpha^930  |  0111001011 (decimal: 459)
alpha^931  |  1110010110 (decimal: 918)
alpha^932  |  1100100101 (decimal: 805)
alpha^933  |  1001000011 (decimal: 579)
alpha^934  |  0010001111 (decimal: 143)
alpha^935  |  0100011110 (decimal: 286)
alpha^936  |  1000111100 (decimal: 572)
alpha^937  |  0001110001 (decimal: 113)
alpha^938  |  0011100010 (decimal: 226)
alpha^939  |  0111000100 (decimal: 452)
alpha^940  |  1110001000 (decimal: 904)
alpha^941  |  1100011001 (decimal: 793)
alpha^942  |  1000111011 (decimal: 571)
alpha^943  |  0001111111 (decimal: 127)
alpha^944  |  0011111110 (decimal: 254)
alpha^945  |  0111111100 (decimal: 508)
alpha^946  |  1111111000 (decimal: 1016)
alpha^947  |  1111111001 (decimal: 1017)
alpha^948  |  1111111011 (decimal: 1019)
alpha^949  |  1111111111 (decimal: 1023)
alpha^950  |  1111110111 (decimal: 1015)
alpha^951  |  1111100111 (decimal: 999)
alpha^952  |  1111000111 (decimal: 967)
alpha^953  |  1110000111 (decimal: 903)
alpha^954  |  1100000111 (decimal: 775)
alpha^955  |  1000000111 (decimal: 519)
alpha^956  |  0000000111 (decimal: 7)
alpha^957  |  0000001110 (decimal: 14)
alpha^958  |  0000011100 (decimal: 28)
alpha^959  |  0000111000 (decimal: 56)
alpha^960  |  0001110000 (decimal: 112)
alpha^961  |  0011100000 (decimal: 224)
alpha^962  |  0111000000 (decimal: 448)
alpha^963  |  1110000000 (decimal: 896)
alpha^964  |  1100001001 (decimal: 777)
alpha^965  |  1000011011 (decimal: 539)
alpha^966  |  0000111111 (decimal: 63)
alpha^967  |  0001111110 (decimal: 126)
alpha^968  |  0011111100 (decimal: 252)
alpha^969  |  0111111000 (decimal: 504)
alpha^970  |  1111110000 (decimal: 1008)
alpha^971  |  1111101001 (decimal: 1001)
alpha^972  |  1111011011 (decimal: 987)
alpha^973  |  1110111111 (decimal: 959)
alpha^974  |  1101110111 (decimal: 887)
alpha^975  |  1011100111 (decimal: 743)
alpha^976  |  0111000111 (decimal: 455)
alpha^977  |  1110001110 (decimal: 910)
alpha^978  |  1100010101 (decimal: 789)
alpha^979  |  1000100011 (decimal: 547)
alpha^980  |  0001001111 (decimal: 79)
alpha^981  |  0010011110 (decimal: 158)
alpha^982  |  0100111100 (decimal: 316)
alpha^983  |  1001111000 (decimal: 632)
alpha^984  |  0011111001 (decimal: 249)
alpha^985  |  0111110010 (decimal: 498)
alpha^986  |  1111100100 (decimal: 996)
alpha^987  |  1111000001 (decimal: 961)
alpha^988  |  1110001011 (decimal: 907)
alpha^989  |  1100011111 (decimal: 799)
alpha^990  |  1000110111 (decimal: 567)
alpha^991  |  0001100111 (decimal: 103)
alpha^992  |  0011001110 (decimal: 206)
alpha^993  |  0110011100 (decimal: 412)
alpha^994  |  1100111000 (decimal: 824)
alpha^995  |  1001111001 (decimal: 633)
alpha^996  |  0011111011 (decimal: 251)
alpha^997  |  0111110110 (decimal: 502)
alpha^998  |  1111101100 (decimal: 1004)
alpha^999  |  1111010001 (decimal: 977)
alpha^1000  |  1110101011 (decimal: 939)
alpha^1001  |  1101011111 (decimal: 863)
alpha^1002  |  1010110111 (decimal: 695)
alpha^1003  |  0101100111 (decimal: 359)
alpha^1004  |  1011001110 (decimal: 718)
alpha^1005  |  0110010101 (decimal: 405)
alpha^1006  |  1100101010 (decimal: 810)
alpha^1007  |  1001011101 (decimal: 605)
alpha^1008  |  0010110011 (decimal: 179)
alpha^1009  |  0101100110 (decimal: 358)
alpha^1010  |  1011001100 (decimal: 716)
alpha^1011  |  0110010001 (decimal: 401)
alpha^1012  |  1100100010 (decimal: 802)
alpha^1013  |  1001001101 (decimal: 589)
alpha^1014  |  0010010011 (decimal: 147)
alpha^1015  |  0100100110 (decimal: 294)
alpha^1016  |  1001001100 (decimal: 588)
alpha^1017  |  0010010001 (decimal: 145)
alpha^1018  |  0100100010 (decimal: 290)
alpha^1019  |  1001000100 (decimal: 580)
alpha^1020  |  0010000001 (decimal: 129)
alpha^1021  |  0100000010 (decimal: 258)
alpha^1022  |  1000000100 (decimal: 516)
case(power)
    10'd-1: poly = 10'd0;
    10'd0: poly = 10'd1;
    10'd1: poly = 10'd2;
    10'd2: poly = 10'd4;
    10'd3: poly = 10'd8;
    10'd4: poly = 10'd16;
    10'd5: poly = 10'd32;
    10'd6: poly = 10'd64;
    10'd7: poly = 10'd128;
    10'd8: poly = 10'd256;
    10'd9: poly = 10'd512;
    10'd10: poly = 10'd9;
    10'd11: poly = 10'd18;
    10'd12: poly = 10'd36;
    10'd13: poly = 10'd72;
    10'd14: poly = 10'd144;
    10'd15: poly = 10'd288;
    10'd16: poly = 10'd576;
    10'd17: poly = 10'd137;
    10'd18: poly = 10'd274;
    10'd19: poly = 10'd548;
    10'd20: poly = 10'd65;
    10'd21: poly = 10'd130;
    10'd22: poly = 10'd260;
    10'd23: poly = 10'd520;
    10'd24: poly = 10'd25;
    10'd25: poly = 10'd50;
    10'd26: poly = 10'd100;
    10'd27: poly = 10'd200;
    10'd28: poly = 10'd400;
    10'd29: poly = 10'd800;
    10'd30: poly = 10'd585;
    10'd31: poly = 10'd155;
    10'd32: poly = 10'd310;
    10'd33: poly = 10'd620;
    10'd34: poly = 10'd209;
    10'd35: poly = 10'd418;
    10'd36: poly = 10'd836;
    10'd37: poly = 10'd641;
    10'd38: poly = 10'd267;
    10'd39: poly = 10'd534;
    10'd40: poly = 10'd37;
    10'd41: poly = 10'd74;
    10'd42: poly = 10'd148;
    10'd43: poly = 10'd296;
    10'd44: poly = 10'd592;
    10'd45: poly = 10'd169;
    10'd46: poly = 10'd338;
    10'd47: poly = 10'd676;
    10'd48: poly = 10'd321;
    10'd49: poly = 10'd642;
    10'd50: poly = 10'd269;
    10'd51: poly = 10'd538;
    10'd52: poly = 10'd61;
    10'd53: poly = 10'd122;
    10'd54: poly = 10'd244;
    10'd55: poly = 10'd488;
    10'd56: poly = 10'd976;
    10'd57: poly = 10'd937;
    10'd58: poly = 10'd859;
    10'd59: poly = 10'd703;
    10'd60: poly = 10'd375;
    10'd61: poly = 10'd750;
    10'd62: poly = 10'd469;
    10'd63: poly = 10'd938;
    10'd64: poly = 10'd861;
    10'd65: poly = 10'd691;
    10'd66: poly = 10'd367;
    10'd67: poly = 10'd734;
    10'd68: poly = 10'd437;
    10'd69: poly = 10'd874;
    10'd70: poly = 10'd733;
    10'd71: poly = 10'd435;
    10'd72: poly = 10'd870;
    10'd73: poly = 10'd709;
    10'd74: poly = 10'd387;
    10'd75: poly = 10'd774;
    10'd76: poly = 10'd517;
    10'd77: poly = 10'd3;
    10'd78: poly = 10'd6;
    10'd79: poly = 10'd12;
    10'd80: poly = 10'd24;
    10'd81: poly = 10'd48;
    10'd82: poly = 10'd96;
    10'd83: poly = 10'd192;
    10'd84: poly = 10'd384;
    10'd85: poly = 10'd768;
    10'd86: poly = 10'd521;
    10'd87: poly = 10'd27;
    10'd88: poly = 10'd54;
    10'd89: poly = 10'd108;
    10'd90: poly = 10'd216;
    10'd91: poly = 10'd432;
    10'd92: poly = 10'd864;
    10'd93: poly = 10'd713;
    10'd94: poly = 10'd411;
    10'd95: poly = 10'd822;
    10'd96: poly = 10'd613;
    10'd97: poly = 10'd195;
    10'd98: poly = 10'd390;
    10'd99: poly = 10'd780;
    10'd100: poly = 10'd529;
    10'd101: poly = 10'd43;
    10'd102: poly = 10'd86;
    10'd103: poly = 10'd172;
    10'd104: poly = 10'd344;
    10'd105: poly = 10'd688;
    10'd106: poly = 10'd361;
    10'd107: poly = 10'd722;
    10'd108: poly = 10'd429;
    10'd109: poly = 10'd858;
    10'd110: poly = 10'd701;
    10'd111: poly = 10'd371;
    10'd112: poly = 10'd742;
    10'd113: poly = 10'd453;
    10'd114: poly = 10'd906;
    10'd115: poly = 10'd797;
    10'd116: poly = 10'd563;
    10'd117: poly = 10'd111;
    10'd118: poly = 10'd222;
    10'd119: poly = 10'd444;
    10'd120: poly = 10'd888;
    10'd121: poly = 10'd761;
    10'd122: poly = 10'd507;
    10'd123: poly = 10'd1014;
    10'd124: poly = 10'd997;
    10'd125: poly = 10'd963;
    10'd126: poly = 10'd911;
    10'd127: poly = 10'd791;
    10'd128: poly = 10'd551;
    10'd129: poly = 10'd71;
    10'd130: poly = 10'd142;
    10'd131: poly = 10'd284;
    10'd132: poly = 10'd568;
    10'd133: poly = 10'd121;
    10'd134: poly = 10'd242;
    10'd135: poly = 10'd484;
    10'd136: poly = 10'd968;
    10'd137: poly = 10'd921;
    10'd138: poly = 10'd827;
    10'd139: poly = 10'd639;
    10'd140: poly = 10'd247;
    10'd141: poly = 10'd494;
    10'd142: poly = 10'd988;
    10'd143: poly = 10'd945;
    10'd144: poly = 10'd875;
    10'd145: poly = 10'd735;
    10'd146: poly = 10'd439;
    10'd147: poly = 10'd878;
    10'd148: poly = 10'd725;
    10'd149: poly = 10'd419;
    10'd150: poly = 10'd838;
    10'd151: poly = 10'd645;
    10'd152: poly = 10'd259;
    10'd153: poly = 10'd518;
    10'd154: poly = 10'd5;
    10'd155: poly = 10'd10;
    10'd156: poly = 10'd20;
    10'd157: poly = 10'd40;
    10'd158: poly = 10'd80;
    10'd159: poly = 10'd160;
    10'd160: poly = 10'd320;
    10'd161: poly = 10'd640;
    10'd162: poly = 10'd265;
    10'd163: poly = 10'd530;
    10'd164: poly = 10'd45;
    10'd165: poly = 10'd90;
    10'd166: poly = 10'd180;
    10'd167: poly = 10'd360;
    10'd168: poly = 10'd720;
    10'd169: poly = 10'd425;
    10'd170: poly = 10'd850;
    10'd171: poly = 10'd685;
    10'd172: poly = 10'd339;
    10'd173: poly = 10'd678;
    10'd174: poly = 10'd325;
    10'd175: poly = 10'd650;
    10'd176: poly = 10'd285;
    10'd177: poly = 10'd570;
    10'd178: poly = 10'd125;
    10'd179: poly = 10'd250;
    10'd180: poly = 10'd500;
    10'd181: poly = 10'd1000;
    10'd182: poly = 10'd985;
    10'd183: poly = 10'd955;
    10'd184: poly = 10'd895;
    10'd185: poly = 10'd759;
    10'd186: poly = 10'd487;
    10'd187: poly = 10'd974;
    10'd188: poly = 10'd917;
    10'd189: poly = 10'd803;
    10'd190: poly = 10'd591;
    10'd191: poly = 10'd151;
    10'd192: poly = 10'd302;
    10'd193: poly = 10'd604;
    10'd194: poly = 10'd177;
    10'd195: poly = 10'd354;
    10'd196: poly = 10'd708;
    10'd197: poly = 10'd385;
    10'd198: poly = 10'd770;
    10'd199: poly = 10'd525;
    10'd200: poly = 10'd19;
    10'd201: poly = 10'd38;
    10'd202: poly = 10'd76;
    10'd203: poly = 10'd152;
    10'd204: poly = 10'd304;
    10'd205: poly = 10'd608;
    10'd206: poly = 10'd201;
    10'd207: poly = 10'd402;
    10'd208: poly = 10'd804;
    10'd209: poly = 10'd577;
    10'd210: poly = 10'd139;
    10'd211: poly = 10'd278;
    10'd212: poly = 10'd556;
    10'd213: poly = 10'd81;
    10'd214: poly = 10'd162;
    10'd215: poly = 10'd324;
    10'd216: poly = 10'd648;
    10'd217: poly = 10'd281;
    10'd218: poly = 10'd562;
    10'd219: poly = 10'd109;
    10'd220: poly = 10'd218;
    10'd221: poly = 10'd436;
    10'd222: poly = 10'd872;
    10'd223: poly = 10'd729;
    10'd224: poly = 10'd443;
    10'd225: poly = 10'd886;
    10'd226: poly = 10'd741;
    10'd227: poly = 10'd451;
    10'd228: poly = 10'd902;
    10'd229: poly = 10'd773;
    10'd230: poly = 10'd515;
    10'd231: poly = 10'd15;
    10'd232: poly = 10'd30;
    10'd233: poly = 10'd60;
    10'd234: poly = 10'd120;
    10'd235: poly = 10'd240;
    10'd236: poly = 10'd480;
    10'd237: poly = 10'd960;
    10'd238: poly = 10'd905;
    10'd239: poly = 10'd795;
    10'd240: poly = 10'd575;
    10'd241: poly = 10'd119;
    10'd242: poly = 10'd238;
    10'd243: poly = 10'd476;
    10'd244: poly = 10'd952;
    10'd245: poly = 10'd889;
    10'd246: poly = 10'd763;
    10'd247: poly = 10'd511;
    10'd248: poly = 10'd1022;
    10'd249: poly = 10'd1013;
    10'd250: poly = 10'd995;
    10'd251: poly = 10'd975;
    10'd252: poly = 10'd919;
    10'd253: poly = 10'd807;
    10'd254: poly = 10'd583;
    10'd255: poly = 10'd135;
    10'd256: poly = 10'd270;
    10'd257: poly = 10'd540;
    10'd258: poly = 10'd49;
    10'd259: poly = 10'd98;
    10'd260: poly = 10'd196;
    10'd261: poly = 10'd392;
    10'd262: poly = 10'd784;
    10'd263: poly = 10'd553;
    10'd264: poly = 10'd91;
    10'd265: poly = 10'd182;
    10'd266: poly = 10'd364;
    10'd267: poly = 10'd728;
    10'd268: poly = 10'd441;
    10'd269: poly = 10'd882;
    10'd270: poly = 10'd749;
    10'd271: poly = 10'd467;
    10'd272: poly = 10'd934;
    10'd273: poly = 10'd837;
    10'd274: poly = 10'd643;
    10'd275: poly = 10'd271;
    10'd276: poly = 10'd542;
    10'd277: poly = 10'd53;
    10'd278: poly = 10'd106;
    10'd279: poly = 10'd212;
    10'd280: poly = 10'd424;
    10'd281: poly = 10'd848;
    10'd282: poly = 10'd681;
    10'd283: poly = 10'd347;
    10'd284: poly = 10'd694;
    10'd285: poly = 10'd357;
    10'd286: poly = 10'd714;
    10'd287: poly = 10'd413;
    10'd288: poly = 10'd826;
    10'd289: poly = 10'd637;
    10'd290: poly = 10'd243;
    10'd291: poly = 10'd486;
    10'd292: poly = 10'd972;
    10'd293: poly = 10'd913;
    10'd294: poly = 10'd811;
    10'd295: poly = 10'd607;
    10'd296: poly = 10'd183;
    10'd297: poly = 10'd366;
    10'd298: poly = 10'd732;
    10'd299: poly = 10'd433;
    10'd300: poly = 10'd866;
    10'd301: poly = 10'd717;
    10'd302: poly = 10'd403;
    10'd303: poly = 10'd806;
    10'd304: poly = 10'd581;
    10'd305: poly = 10'd131;
    10'd306: poly = 10'd262;
    10'd307: poly = 10'd524;
    10'd308: poly = 10'd17;
    10'd309: poly = 10'd34;
    10'd310: poly = 10'd68;
    10'd311: poly = 10'd136;
